date,news_topic_intensity_MonetaryPolicyRF_raw_z,news_sentiment_1d_raw_z,news_topic_intensity_OilGasEnergy_raw_z,news_topic_intensity_MacroRF_raw_z,news_topic_entropy_1d_raw_z,news_topic_intensity_FiscalPolicyCorp_raw_z,news_topic_intensity_GeopoliticsSanctions_raw_z,news_sentiment_extreme_1d_raw
2024-10-21,0.20255,-0.28445,-0.38864,-0.33124,0.45954,-0.02814,-0.19628,0.66667
2024-10-22,0.71072,0.09356,-0.46939,0.30902,0.69186,-0.11414,-0.21806,
2024-10-23,0.27960,-0.87352,-0.33893,0.02421,0.60074,0.73626,-0.64873,0.50000
2024-10-24,0.26608,0.51294,0.00807,-0.40994,0.42870,0.81789,-0.67311,
2024-10-25,1.68868,-0.66362,0.42747,-0.16400,0.52369,0.43228,-0.64581,0.50000
2024-10-26,1.15535,0.09356,-1.42430,-0.71806,0.24665,-0.11414,-0.94614,
2024-10-27,1.45178,0.68069,-1.42430,-1.23160,0.16577,-0.11414,-0.21806,
2024-10-28,1.30357,0.59681,-0.75586,-0.40994,0.76551,-0.95297,-0.67311,
2024-10-29,-0.01051,-0.42650,-0.97084,-0.09817,-0.51351,0.99120,-0.60595,1.00000
2024-10-30,0.12961,0.15237,-0.85155,1.15795,-0.42796,-0.75549,-0.55995,0.66667
2024-10-31,0.57218,-0.34099,-0.94672,-0.41396,-0.51789,0.69662,-0.83328,0.00000
2024-11-01,-0.16705,0.26472,0.14069,-0.91940,0.77418,-0.00600,-0.20805,1.00000
2024-11-02,0.72923,-0.36804,-0.11318,-0.15259,0.52921,0.50169,-0.51494,1.00000
2024-11-03,-0.53987,-0.06884,1.14287,-0.77630,-0.54597,-0.54739,-0.65153,1.00000
2024-11-04,-0.53988,-0.19293,1.64580,-1.03322,-0.90344,0.12961,-0.42401,0.00000
2024-11-05,-0.01676,1.08972,0.43810,-0.49377,0.57609,-0.07357,-0.87897,1.00000
2024-11-06,0.20118,0.58089,-0.70844,-0.26292,-0.43877,-0.80243,1.44041,1.00000
2024-11-07,3.61491,0.41928,-0.85163,-0.62224,-0.44544,-0.80243,-0.78802,0.00000
2024-11-08,1.57711,-0.43797,-0.36532,0.39463,0.80361,-0.23939,-0.64940,0.66667
2024-11-09,0.71072,0.51294,-0.94685,-1.23160,0.71892,-1.04617,-1.12816,
2024-11-10,0.71072,0.93232,0.48552,-0.20452,0.72584,-0.58016,-0.67311,
2024-11-11,0.29124,1.21553,-0.71571,-0.04086,1.07084,-0.50552,-0.62618,1.00000
2024-11-12,0.58946,-0.97150,-0.58903,-0.21361,0.65103,0.68461,-0.34526,1.00000
2024-11-13,-0.02105,0.01643,-0.61295,1.16030,-0.44677,-0.80243,-0.87906,0.00000
2024-11-14,0.42351,-0.88764,1.16834,-0.26291,-0.40210,-0.80242,-0.33300,1.00000
2024-11-15,1.15535,0.34519,-0.46939,-0.71806,0.79091,-0.58016,-0.67311,
2024-11-16,-0.77141,0.59681,-0.94685,-1.23160,0.31778,-1.04617,-0.21806,
2024-11-17,0.11196,1.01060,-0.46969,0.69972,-0.15733,-1.03087,-0.19614,0.50000
2024-11-18,0.42420,-0.09289,0.11981,-0.25075,0.41271,-0.02946,-0.32904,0.50000
2024-11-19,2.19284,-0.15807,-0.75586,-0.40994,0.66426,-0.58016,-0.67311,
2024-11-20,0.71072,-0.32583,-0.94685,0.61714,0.18406,0.81789,-0.94614,
2024-11-21,0.71072,0.59681,-0.18292,-1.02619,0.42870,0.81789,-0.21806,
2024-11-22,1.45178,-0.74521,-0.46939,0.30902,0.74146,-0.58016,0.23700,
2024-11-23,-0.77141,0.09356,-0.94685,-0.20452,0.10388,-0.11414,0.23700,
2024-11-24,-0.77141,0.51294,0.48552,-1.23160,0.16523,-1.04617,-0.21806,
2024-11-25,-0.16934,-0.15691,1.40675,-0.77643,-0.43894,-1.03526,-0.42390,0.50000
2024-11-26,0.60364,-0.92596,0.71899,-0.01760,0.75371,-0.54962,0.43280,1.00000
2024-11-27,0.47928,0.28688,-0.61184,1.34459,-0.05413,-0.78830,-0.86647,0.33333
2024-11-28,0.57658,0.36859,-0.58187,0.35836,0.29721,0.65279,-0.87825,1.00000
2024-11-29,-0.30799,-1.58733,1.04090,-0.82763,0.05484,0.50396,-0.62994,1.00000
2024-11-30,-0.29018,-1.61757,-0.55386,-0.77676,0.22956,-0.44685,1.98636,1.00000
2024-12-01,-0.77141,0.93232,-1.90176,0.82256,-1.41911,0.81789,-0.67311,
2024-12-02,0.20646,0.58318,-1.08890,1.40306,-0.15655,0.43044,-0.87875,1.00000
2024-12-03,-0.16228,0.01695,0.29568,-0.19104,0.25956,0.58876,-0.87779,1.00000
2024-12-04,0.94305,0.28707,-0.85161,0.84469,0.12368,0.69607,-0.65153,0.33333
2024-12-05,0.05323,0.87997,-0.44937,0.62390,0.29301,0.45989,-0.69545,1.00000
2024-12-06,1.15535,0.59681,-0.46939,0.30902,0.53154,0.35188,-0.94614,
2024-12-07,0.71072,0.93232,0.19905,-0.40994,0.75113,-0.11414,-0.21806,
2024-12-08,0.71072,0.17743,0.00807,1.33610,0.60426,0.35188,0.23700,
2024-12-09,0.91083,0.14707,-0.82473,-0.65707,0.49265,0.29123,-0.78355,0.66667
2024-12-10,0.43813,-0.97176,-0.90841,-0.48853,-0.24601,0.39644,-0.87536,1.00000
2024-12-11,-0.01892,-0.25035,0.21498,0.56489,0.34581,-1.03521,-0.64719,0.66667
2024-12-12,0.42385,-0.12577,0.28934,-0.26073,0.40142,-0.04059,-0.33238,0.00000
2024-12-13,0.12714,0.14487,1.02473,-0.77632,-0.38663,-0.94217,-0.51487,0.00000
2024-12-14,-0.31528,0.46381,-0.27873,1.15916,-0.51521,-1.17524,-0.42401,0.00000
2024-12-15,-0.31619,0.01498,0.53371,-1.02391,0.24057,-0.23813,-0.19637,0.00000
2024-12-16,0.20123,-0.72013,-0.70815,-0.36555,-0.41772,-0.84898,1.39446,1.00000
2024-12-17,-0.02113,0.88788,1.21608,-0.62240,-0.40631,-1.03541,-0.83355,1.00000
2024-12-18,1.90920,0.18978,-0.37422,0.37119,0.34396,-0.80243,-0.87906,0.50000
2024-12-19,0.12877,1.04767,1.28741,-0.72484,-0.30098,-0.96899,-0.78783,1.00000
2024-12-20,2.63748,0.17743,-0.46939,0.00089,0.72793,-0.30055,-0.12705,
2024-12-21,-0.37633,0.37501,-0.61639,-0.36975,0.04811,-0.61824,-0.01077,0.50000
2024-12-22,-0.46060,0.30897,-0.36097,-0.56568,0.06337,0.35713,-0.26578,0.66667
2024-12-23,-0.44932,-0.51032,-0.41860,1.12074,-0.39592,-0.98641,-0.35377,1.00000
2024-12-24,0.61265,0.33817,-0.92888,-0.32418,0.32579,0.21756,-0.65079,0.75000
2024-12-25,0.12756,0.09119,-0.80393,1.16010,-0.47008,-0.61602,-0.74255,0.00000
2024-12-26,0.42355,0.90521,-0.06065,0.07530,0.90176,-0.53353,-0.19747,0.66667
2024-12-27,0.20223,0.32307,-0.06714,-0.26385,1.12801,-0.18492,-0.16305,0.80000
2024-12-28,0.42372,0.51753,-0.09125,0.11566,0.71990,-0.06236,-0.74254,1.00000
2024-12-29,0.20241,1.21554,-1.14657,1.31542,-1.39134,-0.78461,-1.33356,1.00000
2024-12-30,0.95779,0.68069,-1.10603,-0.54685,0.54093,-0.89080,0.23700,
2024-12-31,-0.29288,-0.20329,1.24795,-0.69085,-0.61888,-0.18108,-0.19648,1.00000
2025-01-01,-0.46348,0.28824,-0.00738,1.16179,-0.27424,-0.32364,0.29338,1.00000
2025-01-02,-0.48301,0.58475,0.87068,-0.63397,0.12375,-0.95253,0.03219,0.33333
2025-01-03,-0.28789,-0.55226,-0.81818,-0.22946,-0.24456,-0.56495,1.04414,1.00000
2025-01-04,-0.46243,-0.55237,0.81890,-0.59671,0.66839,0.19605,-0.19565,1.00000
2025-01-05,-0.45379,-0.08619,-0.53757,-0.05775,0.47571,-0.44697,-0.08800,
2025-01-06,-0.37242,0.31935,-1.16724,-0.67852,0.56100,-1.72730,-1.33822,
2025-01-07,0.13432,0.74595,2.87280,-1.11749,-0.64888,-1.40864,-1.02705,
2025-01-08,-0.14507,-0.03399,0.47725,-0.66177,0.89894,0.28003,-0.11078,0.33333
2025-01-09,-0.61416,0.33504,-1.03365,1.63179,-0.45388,0.80373,-0.93513,
2025-01-10,-0.38106,0.00198,0.49884,-0.90477,0.07496,-0.07006,0.69061,1.00000
2025-01-11,-0.26674,-0.39964,-0.33428,0.17833,0.45370,-0.35238,0.63280,1.00000
2025-01-12,-0.65497,-0.27016,-0.34610,0.36025,-0.62327,-1.02514,-0.03849,1.00000
2025-01-13,-0.09840,-0.45819,-0.22226,0.61646,0.76207,-0.57341,0.17964,1.00000
2025-01-14,-0.45379,-0.10615,-1.10603,-0.54685,0.37991,-0.44697,-0.41309,
2025-01-15,-0.43009,0.50097,0.48988,0.38554,0.25341,-0.87144,-0.71916,0.50000
2025-01-16,-0.12988,1.25236,-0.44901,-0.73080,-0.39091,0.72306,-0.53107,1.00000
2025-01-17,-0.49288,0.41881,1.11110,-0.50514,-0.62212,-0.94683,-0.15482,0.00000
2025-01-18,-0.91037,0.65592,-0.98678,-1.54636,-3.27197,-0.18686,-0.35897,1.00000
2025-01-19,-0.14103,-0.66853,-0.79580,0.09850,0.76658,-0.28072,0.61477,1.00000
2025-01-20,-0.49858,-0.54659,0.71568,-0.97599,-0.73848,-1.21534,-0.32288,1.00000
2025-01-21,-0.94245,0.04692,-0.24900,0.11151,0.03483,-1.36884,0.41201,
2025-01-22,-0.64571,0.07712,-0.90281,0.87787,-0.56052,-1.31835,-0.76530,0.00000
2025-01-23,-0.16901,0.37415,-0.36997,-0.51223,-0.47638,0.27032,-0.87904,1.00000
2025-01-24,-0.53986,0.59347,0.92922,-0.77625,-0.53398,-1.03527,-0.87906,0.00000
2025-01-25,-0.77141,-0.15807,0.00807,-0.71806,0.28423,-0.11414,-0.67311,
2025-01-26,-0.91034,-0.83432,-0.13545,-1.28989,-1.31821,-1.03543,1.34920,1.00000
2025-01-27,-0.16735,0.79615,-0.37227,1.25059,-0.44621,-0.79460,-0.87859,1.00000
2025-01-28,-0.14543,1.00453,-0.12221,-0.97365,-0.37458,-0.09495,1.25480,1.00000
2025-01-29,0.21406,-0.26970,-0.12996,1.56610,-0.02600,-0.16689,0.48923,0.00000
2025-01-30,0.20225,0.79614,-0.61074,-0.50815,-0.48773,1.43324,-0.65149,1.00000
2025-01-31,-0.16935,-0.72464,1.64581,-0.51968,-0.67654,-0.10340,-0.87906,0.00000
2025-02-01,-0.11456,0.68106,0.10790,0.38901,0.08599,-0.09305,-0.37709,0.00000
2025-02-02,-0.52114,-0.97141,-0.57987,0.33107,-0.21748,-0.01733,0.49442,1.00000
2025-02-03,-0.53966,0.01714,-0.61295,1.00617,-0.85547,0.12961,-0.19648,0.00000
2025-02-04,-0.32677,-0.74521,-0.94685,0.30902,-0.37636,1.74993,-0.94614,
2025-02-05,0.97510,0.23308,-0.59852,-0.56061,0.28092,1.19978,-0.64872,0.66667
2025-02-06,0.25271,-0.38726,-0.58671,0.65535,0.52334,1.13270,-0.02689,0.33333
2025-02-07,0.20292,-0.84512,-0.36667,-0.50615,-0.34876,1.19355,-0.19644,1.00000
2025-02-08,0.20581,0.75305,-0.26647,-0.60938,-0.28479,0.95392,-0.42205,0.50000
2025-02-09,-0.09816,-0.16173,-0.04466,-0.70062,0.64088,-0.33133,-0.41934,0.50000
2025-02-10,0.20496,0.32667,0.43295,0.06821,0.76948,-0.32803,-0.33268,0.00000
2025-02-11,0.75176,0.00897,-0.24969,-0.33412,0.85967,-0.89060,-0.67741,1.00000
2025-02-12,0.42435,0.47008,-0.51708,-0.50720,-0.39788,1.20114,-0.65152,0.00000
2025-02-13,0.04424,0.55610,-0.41479,0.02229,0.98804,-0.59898,-0.48851,1.00000
2025-02-14,0.94284,0.78230,-0.55914,0.48633,0.38308,-0.04386,-0.74247,0.50000
2025-02-15,-0.03035,0.93232,-0.94685,-0.20452,0.58469,-1.51219,-0.67311,
2025-02-16,-0.77141,-0.32583,-1.42430,-0.71806,-0.32452,-0.58016,0.69205,
2025-02-17,-0.30364,0.30010,-0.60391,-0.46664,0.13002,-0.13795,-0.19492,0.00000
2025-02-18,-0.02107,0.00675,-0.70806,-0.26084,-0.53259,0.65132,0.07655,0.00000
2025-02-19,0.20131,0.92633,-0.51562,-0.61515,-0.39252,0.83194,-0.05996,1.00000
2025-02-20,0.42364,0.27221,-0.20958,-0.36456,0.70164,0.31897,-0.06120,0.66667
2025-02-21,-0.13475,1.02670,-0.41582,-0.62017,0.23275,-0.05798,1.14458,1.00000
2025-02-22,-0.62320,0.17743,-1.23332,-0.10182,-0.26177,0.81789,0.78306,
2025-02-23,-0.77141,1.18395,-1.90176,-0.71806,-2.91840,-0.11414,-2.03827,
2025-02-24,-0.16863,0.58195,-0.13070,0.36374,0.34302,-0.56711,0.46281,1.00000
2025-02-25,-0.01031,-0.34157,0.28157,-0.11336,0.94404,-0.92704,-0.17723,1.00000
2025-02-26,0.20135,-0.66595,-0.75614,1.14200,0.22703,-0.80242,0.37154,0.50000
2025-02-27,0.44381,-0.10176,-0.90527,-0.62066,0.02606,0.61155,-0.51421,0.00000
2025-02-28,0.45981,-0.97167,-0.76130,0.98564,0.40935,-0.00860,-0.47402,1.00000
2025-03-01,0.71072,0.93232,-0.94685,-1.02619,0.66151,-0.76656,-0.21806,
2025-03-02,-0.16073,-0.87846,-0.59952,-0.72494,-0.23881,-0.79637,1.50088,1.00000
2025-03-03,0.21323,-0.13664,0.06724,-0.24387,1.03072,-0.27199,-0.18251,0.60000
2025-03-04,-0.08165,-0.23385,0.03871,-0.22977,0.85381,-0.24384,0.49063,0.50000
2025-03-05,-0.16901,-0.69547,-0.03642,0.66890,0.24027,-0.32926,-0.18777,0.66667
2025-03-06,0.06216,-0.88780,-0.61352,-0.07401,0.38052,-0.33136,1.01009,1.00000
2025-03-07,-0.16677,0.79607,0.81641,-0.06003,0.18829,-0.20942,-0.42215,1.00000
2025-03-08,-0.03035,-0.32583,-0.94685,-0.71806,-0.01091,1.28391,0.23700,
2025-03-09,-0.77141,-0.32583,-1.42430,-1.23160,-1.68394,3.14798,-0.21806,
2025-03-10,0.20487,-1.18124,-0.74632,-0.44751,-0.05957,1.31309,0.03335,1.00000
2025-03-11,-0.16931,0.23599,-0.85029,-0.77641,-0.77200,0.13014,1.57485,0.00000
2025-03-12,-0.09063,-0.89837,-0.77258,0.44760,0.79532,0.36581,-0.01417,1.00000
2025-03-13,0.05832,-0.55235,-0.51035,0.48156,0.69814,0.18917,-0.22712,1.00000
2025-03-14,0.94275,0.67032,0.75245,0.26079,0.01603,-0.10842,-0.05987,1.00000
2025-03-15,0.71072,1.35170,-0.94685,-0.20452,0.58006,-0.58016,-1.12816,
2025-03-16,-0.05660,-0.51044,-0.55293,-0.22071,1.11201,-0.44731,0.28947,1.00000
2025-03-17,-0.16922,0.00813,0.51642,0.11486,0.30463,-1.26843,-0.87906,0.50000
2025-03-18,3.43118,0.16021,-0.11282,0.81072,0.61181,0.61796,1.25716,0.50000
2025-03-19,0.26608,0.59681,-0.27841,-0.40994,0.72399,-0.39375,-0.67311,
2025-03-20,0.23275,0.23598,0.05173,-0.50904,0.41387,-0.79710,-0.03814,1.00000
2025-03-21,0.49778,-0.34268,-0.55937,-0.62218,-0.35953,-0.70918,1.11571,1.00000
2025-03-22,0.71072,0.17743,0.48552,0.30902,0.64033,0.35188,1.14710,
2025-03-23,-0.03035,1.18395,-0.46939,0.30902,0.58141,-0.58016,-0.67311,
2025-03-24,0.71072,0.59681,0.00807,-0.20452,0.76230,-0.11414,-0.21806,
2025-03-25,-0.02111,-0.50869,-0.46952,-0.36379,-0.43550,1.02453,-0.37850,1.00000
2025-03-26,0.20403,0.31340,-0.60980,0.13150,-0.34194,-0.33113,1.44050,0.00000
2025-03-27,0.44658,1.12976,-0.58359,0.49876,0.58466,-0.67379,0.87398,1.00000
2025-03-28,1.04538,0.22869,-0.55787,-0.58208,0.45122,0.14112,-0.42398,0.66667
2025-03-29,0.01445,0.43842,-0.39802,0.04358,0.64330,-0.11585,-0.16800,1.00000
2025-03-30,-0.77141,0.76457,-0.75586,0.30902,0.12498,-0.58016,0.51003,
2025-03-31,0.14505,0.30974,-0.69664,-0.29388,0.56448,0.32242,-0.28443,1.00000
2025-04-01,-0.19676,0.79398,-0.59545,1.10705,-0.03079,-0.88389,-0.41578,1.00000
2025-04-02,0.22350,0.89677,-0.50467,-0.43771,0.02270,0.56248,-0.42343,1.00000
2025-04-03,0.01428,-0.12861,-0.20592,0.00228,0.65266,-0.33633,0.97442,1.00000
2025-04-04,2.87395,-0.88787,-0.75618,-0.67359,-0.74753,-0.42961,-0.05995,1.00000
2025-04-05,-0.77141,-0.32583,-1.42430,-1.23160,-0.56974,-1.51219,0.69205,
2025-04-06,-0.29631,0.68683,-0.83830,0.39297,0.04120,-1.24140,0.43257,0.00000
2025-04-07,1.45178,-1.58397,1.44044,0.30902,0.62076,0.35188,2.05721,
2025-04-08,0.44619,-0.76073,0.25318,0.10105,0.87745,-0.64169,-0.00970,1.00000
2025-04-09,0.20482,-2.12989,-0.25746,-0.51773,0.04326,-1.03539,1.66403,1.00000
2025-04-10,0.83274,0.74298,-0.53952,-0.77953,1.03805,-0.17298,-0.22168,0.66667
2025-04-11,0.20265,-0.46035,-0.80052,0.64027,0.32620,-0.08379,0.25915,0.25000
2025-04-12,-0.77141,0.09356,0.00807,-0.71806,0.28423,-1.04617,0.23700,
2025-04-13,-0.53045,0.55985,-1.08825,-0.93555,-1.04335,-1.25984,2.14543,0.50000
2025-04-14,-0.03035,0.51294,0.48552,-1.23160,0.46663,-1.04617,-0.21806,
2025-04-15,0.20995,0.71228,-0.01508,0.87541,0.43936,-0.77119,-0.19097,1.00000
2025-04-16,1.90845,-0.76201,-0.61267,-0.77326,0.37784,-0.03097,-0.19647,1.00000
2025-04-17,-0.03035,-0.32583,-0.46939,-0.20452,0.15433,1.28391,-0.67311,
2025-04-18,0.26608,-0.15807,-0.46939,-0.40994,0.42870,0.81789,-0.21806,
